"","mu_col[, 1]"
"15211",2.81042309700513
"15212",2.75701032406306
"15213",2.81840549988618
"15214",2.74885784054256
"15215",2.79027582176928
"15216",2.83170067335369
"15217",2.75864084594328
"15218",2.82857657051254
"15219",2.71707813611386
"15220",2.83971300278403
"15221",2.79135948289892
"15222",2.76029165339793
"15223",2.78097166173795
"15224",2.75417451314416
"15225",2.86984599680031
"15226",2.82066256987944
"15227",2.75988919486254
"15228",2.8102035473238
"15229",2.790112910717
"15230",2.75599797995839
"15231",2.78854349655561
"15232",2.79656025356224
"15233",2.81327432556081
"15234",2.75304651146581
"15235",2.7854483866643
"15236",2.82559550379574
"15237",2.80275668241011
"15238",2.77771810106258
"15239",2.81794126353721
"15240",2.80582808329658
"15241",2.83020155851839
"15242",2.73113655699063
"15243",2.82105982481416
"15244",2.7967255462686
"15245",2.83273792763737
"15246",2.74647584380457
"15247",2.7670066301208
"15248",2.78316821390962
"15249",2.75546919938477
"15250",2.81261835843198
"15251",2.75886106883996
"15252",2.77002594699545
"15253",2.78784846008239
"15254",2.76045649311271
"15255",2.78462963016073
"15256",2.73963187364927
"15257",2.76730702477452
"15258",2.8122263767206
"15259",2.800480721495
"15260",2.78478805675072
"15261",2.80057889402195
"15262",2.8003981430033
"15263",2.78376904181215
"15264",2.78990039133939
"15265",2.79237009101236
"15266",2.7862963268499
"15267",2.78074046894639
"15268",2.81913659968476
"15269",2.79622682573376
"15270",2.81727976533443
"15271",2.73399383566645
"15272",2.78694205076021
"15273",2.77117016636544
"15274",2.80169294751688
"15275",2.77621550641747
"15276",2.75960267867933
"15277",2.82877949452508
"15278",2.72757618289406
"15279",2.7983662971082
"15280",2.76740772975846
"15281",2.80893587897162
"15282",2.74424004126166
"15283",2.85961663193776
"15284",2.77377024475946
"15285",2.83307966332614
"15286",2.76425136023461
"15287",2.79571378180443
"15288",2.74161440099638
"15289",2.82568065606773
"15290",2.85085132678269
"15291",2.76922188302726
"15292",2.806678125695
"15293",2.78812405790645
"15294",2.82960611604214
"15295",2.78761118934078
"15296",2.79834057662873
"15297",2.81221225441249
"15298",2.79171083509013
"15299",2.73867316237113
"15300",2.7953557549784
"15301",2.78171264459078
"15302",2.80300948580206
"15303",2.78320698359128
"15304",2.80584350598184
"15305",2.82538902203246
"15306",2.77259348203465
"15307",2.77494575564313
"15308",2.80586334814499
"15309",2.7547987258301
"15310",2.80250361235763
"15311",2.73586716234103
"15312",2.79168793969201
"15313",2.78378472682945
"15314",2.77595054812455
"15315",2.77977822170678
"15316",2.75992395900517
"15317",2.81826666763643
"15318",2.77927968952174
"15319",2.77506136073537
"15320",2.76678453327884
"15321",2.76096599871542
"15322",2.77802495789227
"15323",2.73918651713136
"15324",2.80630860613104
"15325",2.77764877989909
"15326",2.79440068931447
"15327",2.75830607897512
"15328",2.77662068631795
"15329",2.76922796342306
"15330",2.81758708341502
"15331",2.75862396298224
"15332",2.77871354181014
"15333",2.78840895615592
"15334",2.81758549105167
"15335",2.8048637189421
"15336",2.77520943688202
"15337",2.77961039165908
"15338",2.81819801140085
"15339",2.77780981658994
"15340",2.85363957632407
"15341",2.76053194209063
"15342",2.8535411685409
"15343",2.73866447338297
"15344",2.79769023144638
"15345",2.84550550667746
"15346",2.76585401476102
"15347",2.80288479459578
"15348",2.77726473521502
"15349",2.83563965881454
"15350",2.73965071778123
"15351",2.8219408500297
"15352",2.77394739893687
"15353",2.8002938763602
"15354",2.78369386015329
"15355",2.83206132747624
"15356",2.74797865922166
"15357",2.78635815455839
"15358",2.80652503301446
"15359",2.74842794072389
"15360",2.795990918066
"15361",2.7993188967019
"15362",2.8382719658658
"15363",2.80623642762746
"15364",2.7686149940029
"15365",2.81911116063321
"15366",2.78728266316338
"15367",2.82517286194702
"15368",2.79289059346774
"15369",2.79024814894736
"15370",2.81445936877823
"15371",2.7741124226898
"15372",2.80620865961709
"15373",2.75978565120898
"15374",2.8190710246373
"15375",2.80472449238486
"15376",2.74828395875266
"15377",2.82031214638281
"15378",2.79631976477912
"15379",2.81230186571253
"15380",2.74986896842074
"15381",2.78997200799628
"15382",2.75789799545285
"15383",2.77084386586371
"15384",2.78278509933925
"15385",2.77985269313022
"15386",2.7691794866136
"15387",2.7677990678842
"15388",2.78167684845176
"15389",2.74668186874993
"15390",2.80788181174946
"15391",2.76199914833089
"15392",2.82210604918366
"15393",2.82565698723168
"15394",2.77767021021897
"15395",2.77851426084729
"15396",2.79251531932107
"15397",2.80654366350193
"15398",2.81398781515159
"15399",2.83516028627788
"15400",2.78558314854001
"15401",2.77270624073984
"15402",2.78279478695819
"15403",2.85683882759936
"15404",2.77161900933213
"15405",2.88332505319112
"15406",2.75956861921517
"15407",2.77495864578395
"15408",2.85333482297218
"15409",2.74604540620361
"15410",2.7925622313923
"15411",2.76894260330031
"15412",2.77752583893659
"15413",2.77541947459253
"15414",2.83336027643858
"15415",2.76591628923334
"15416",2.78032527209211
"15417",2.75946490123113
"15418",2.80403529337807
"15419",2.78987032727601
"15420",2.77846944011471
"15421",2.82593225657446
"15422",2.78183878332128
"15423",2.7903665266985
"15424",2.74368346050303
"15425",2.75982034012747
"15426",2.74656186944855
"15427",2.83613126651502
"15428",2.78851682557395
"15429",2.77758557499882
"15430",2.77931739392007
"15431",2.74690463622762
"15432",2.75431565394401
"15433",2.76182065767146
"15434",2.7710287355454
"15435",2.76645136997422
"15436",2.77917209529629
"15437",2.80707838647921
"15438",2.75942716039492
"15439",2.81773419585465
"15440",2.84469238336928
"15441",2.74253983519495
"15442",2.80993472188741
"15443",2.79970228929311
"15444",2.80193117200892
"15445",2.7590693651869
"15446",2.80578585132568
"15447",2.76870281700759
"15448",2.72572394200357
"15449",2.84210820898206
"15450",2.76395371367678
"15451",2.78578648455304
"15452",2.80393781063725
"15453",2.7876674062599
"15454",2.77382067417817
"15455",2.75274298263075
"15456",2.75739474875326
"15457",2.77879603111689
"15458",2.80519724680794
"15459",2.799143880322
"15460",2.76488438120436
"15461",2.79985987014312
"15462",2.76847846542898
"15463",2.78251236418067
"15464",2.7367012362933
"15465",2.79414460940756
"15466",2.75751662652718
"15467",2.81992646794627
"15468",2.7968736620298
"15469",2.83947935063795
"15470",2.7886369944754
"15471",2.81144734003706
"15472",2.74894811297474
"15473",2.78233230448389
"15474",2.81827169487471
"15475",2.74948470498977
"15476",2.80751142744932
"15477",2.7725436575205
"15478",2.8732344479509
"15479",2.7924797778296
"15480",2.81520309182836
"15481",2.79417524277357
"15482",2.7933797805258
"15483",2.75178291760411
"15484",2.79935357114206
"15485",2.81113520525657
"15486",2.77669172474878
"15487",2.77790748735885
"15488",2.80369321135664
"15489",2.80977988262073
"15490",2.7495869292744
"15491",2.88959569652453
"15492",2.71724941255
"15493",2.82425876303803
"15494",2.80486029245134
"15495",2.81061989676211
"15496",2.80969394122459
"15497",2.84396204822984
"15498",2.78030249123329
"15499",2.84585197714395
"15500",2.78412558167781
"15501",2.80740537144868
"15502",2.7900835651875
"15503",2.80429629996709
"15504",2.8134827699937
"15505",2.77363803660926
"15506",2.75302775532269
"15507",2.81056531786495
"15508",2.80850400287476
"15509",2.79555223494631
"15510",2.79470612480807
"15511",2.80579768442029
"15512",2.84400663539083
"15513",2.76985604775652
"15514",2.77644587197874
"15515",2.8327003117453
"15516",2.73289153738676
"15517",2.81214628146287
"15518",2.78443921888222
"15519",2.81605220812435
"15520",2.78758720910003
"15521",2.79942420714363
"15522",2.80169590802154
"15523",2.81003926445771
"15524",2.82262858859376
"15525",2.81234732660961
"15526",2.8455701863054
"15527",2.78451590786936
"15528",2.82160088013736
"15529",2.79330406962988
"15530",2.80571485307964
"15531",2.78831628852158
"15532",2.8085078220917
"15533",2.85037155682037
"15534",2.77005644089403
"15535",2.83708712272414
"15536",2.75511792003086
"15537",2.83813340412054
"15538",2.75142391121617
"15539",2.8386544061694
"15540",2.70164858427267
"15541",2.82612200278314
"15542",2.76314454657429
"15543",2.80366923047963
"15544",2.74541507430685
"15545",2.80998316335493
"15546",2.78538115434477
"15547",2.77057460534257
"15548",2.74656764799394
"15549",2.81746520661513
"15550",2.76701501241121
"15551",2.77222715853491
"15552",2.79796367534106
"15553",2.85399721369485
"15554",2.76947960437157
"15555",2.81113833419856
"15556",2.79453975994126
"15557",2.78593273061564
"15558",2.80178773896053
"15559",2.76199812483219
"15560",2.79257590441928
"15561",2.78368576547704
"15562",2.74649470488746
"15563",2.82208176751502
"15564",2.80584510984642
"15565",2.84135129673521
"15566",2.77967263800826
"15567",2.82431271834827
"15568",2.81391292214935
"15569",2.79623584464885
"15570",2.8064377780031
"15571",2.79244409180349
"15572",2.75448766542225
"15573",2.79871264336791
"15574",2.82925518897038
"15575",2.77376968435062
"15576",2.78913307373167
"15577",2.77531463910613
"15578",2.82457896926506
"15579",2.77158498631979
"15580",2.84873421269913
"15581",2.75420576528441
"15582",2.80345199230945
"15583",2.81902991069599
"15584",2.84598362393031
"15585",2.80211302064021
"15586",2.83947046861781
"15587",2.8003324714472
"15588",2.76975330381026
"15589",2.75794884601303
"15590",2.76986163595086
"15591",2.7446511748122
"15592",2.79552206049066
"15593",2.7835008402897
"15594",2.79550058440944
"15595",2.77264492636967
"15596",2.82339475668562
"15597",2.78208835846761
"15598",2.80680728217245
"15599",2.76758209542758
"15600",2.82622871347445
"15601",2.80319317336694
"15602",2.79089837069894
"15603",2.76320078390524
"15604",2.82364096053136
"15605",2.76504805433766
"15606",2.78982695996362
"15607",2.81119302376043
"15608",2.809677834201
"15609",2.76405962262729
"15610",2.81650929066582
"15611",2.7663949518148
"15612",2.80571787873034
"15613",2.82173262158745
"15614",2.73564291164256
"15615",2.83094424724995
"15616",2.75468731845234
"15617",2.76578238078504
"15618",2.78304264554041
"15619",2.79603577729138
"15620",2.80630316299188
"15621",2.81088451420454
"15622",2.7825027085691
"15623",2.81477320749876
"15624",2.76131635051763
"15625",2.83635367607261
"15626",2.79242172322542
"15627",2.7753647991201
"15628",2.73315683542493
"15629",2.76238555364298
"15630",2.81498596890242
"15631",2.78632012042656
"15632",2.81222108793576
"15633",2.78399090157991
"15634",2.74772074980124
"15635",2.82370715531013
"15636",2.75893048620216
"15637",2.7739918344232
"15638",2.74788498110971
"15639",2.77938670861269
"15640",2.79452954452681
"15641",2.72542543421736
"15642",2.85731893527319
"15643",2.78523875354654
"15644",2.75606244815064
"15645",2.76231206599584
"15646",2.76726534575069
"15647",2.77224568493335
"15648",2.80636074131172
"15649",2.75367525221507
"15650",2.82743336304048
"15651",2.75843071269349
"15652",2.81792669224793
"15653",2.78045754866564
"15654",2.79623630246277
"15655",2.80802734940208
"15656",2.78253217920271
"15657",2.84509029880851
"15658",2.84939009359039
"15659",2.75134711621619
"15660",2.8982514956398
"15661",2.77469588865822
"15662",2.84527583579605
"15663",2.73690115594923
"15664",2.81125674963233
"15665",2.7578413228402
"15666",2.81809195308307
"15667",2.77993603280027
"15668",2.76102857315033
"15669",2.86499704099107
"15670",2.76561210529321
"15671",2.85807892489787
"15672",2.77609214660732
"15673",2.81216077379466
"15674",2.8057636657093
"15675",2.80524966262277
"15676",2.81576981545646
"15677",2.82703045715957
"15678",2.74714808396197
"15679",2.84268633615183
"15680",2.80267030956596
"15681",2.75714415700706
"15682",2.81056976977065
"15683",2.76876625571569
"15684",2.83082200431395
"15685",2.78789333183411
"15686",2.79982636834791
"15687",2.75973764364632
"15688",2.82139116486101
"15689",2.79646544952757
"15690",2.81924977472322
"15691",2.81775447268245
"15692",2.7695463791113
"15693",2.81738479736569
"15694",2.7911479596759
"15695",2.78655572424076
"15696",2.83330456929681
"15697",2.76215223285813
"15698",2.82402515435485
"15699",2.76589056194325
"15700",2.79104557110275
"15701",2.74815109041447
"15702",2.78494120624307
"15703",2.78994031304957
"15704",2.73688131074127
"15705",2.77268444659842
"15706",2.75122247199754
"15707",2.73039422799154
"15708",2.7949416394024
"15709",2.84660155100871
"15710",2.76900633805108
"15711",2.81329854443139
"15712",2.7938612792698
"15713",2.81145463703587
"15714",2.77040764419833
"15715",2.81985197085953
"15716",2.81776061031495
"15717",2.76485131687863
"15718",2.82839236805217
"15719",2.73550092110094
"15720",2.82458588967747
"15721",2.79998586013969
"15722",2.76913708886592
"15723",2.77994467613054
"15724",2.76634215641048
"15725",2.81003597602853
"15726",2.78795082265279
"15727",2.77797264667497
"15728",2.78984249625792
"15729",2.78233482228782
"15730",2.79773502950733
"15731",2.81745031052167
"15732",2.76227327168182
"15733",2.8143379696764
"15734",2.75347345404193
"15735",2.77956817150475
"15736",2.78147890401725
"15737",2.80805487923109
"15738",2.76872861176887
"15739",2.79049935765687
"15740",2.76826019391282
"15741",2.77988447234518
"15742",2.79800302500183
"15743",2.74260056238791
"15744",2.80646427288769
"15745",2.80798802240387
"15746",2.7910737584368
"15747",2.80108299619671
"15748",2.75772509649176
"15749",2.75769641938935
"15750",2.77957363003313
"15751",2.74820176961904
"15752",2.81902292473776
"15753",2.77745612766657
"15754",2.72852146295979
"15755",2.73889758144628
"15756",2.77601529214168
"15757",2.8256690830418
"15758",2.73876150908037
"15759",2.7630151444088
"15760",2.78690993687814
"15761",2.75098636713537
"15762",2.76361643708873
"15763",2.78915361182125
"15764",2.81015842179776
"15765",2.78075504459173
"15766",2.85215295673208
"15767",2.71878746324586
"15768",2.82654589082438
"15769",2.73353781136412
"15770",2.82910810375947
"15771",2.77397897634586
"15772",2.82041066792586
"15773",2.78480941848077
"15774",2.82976275356672
"15775",2.81500618037239
"15776",2.77729081667846
"15777",2.79445961398536
"15778",2.80634678209715
"15779",2.79697031758456
"15780",2.77193851632043
"15781",2.7918969393457
"15782",2.80101617725407
"15783",2.7675511867118
"15784",2.73031177984346
"15785",2.81309728030414
"15786",2.79101519424321
"15787",2.81717669726901
"15788",2.75497512309139
"15789",2.8360483492404
"15790",2.79557938814383
"15791",2.77303943859611
"15792",2.81384435696113
"15793",2.7429506351298
"15794",2.77308809676044
"15795",2.79436298008157
"15796",2.83348259933636
"15797",2.76067851885142
"15798",2.76851296588417
"15799",2.77615048733284
"15800",2.8149472570666
"15801",2.77836471951372
"15802",2.71853688541463
"15803",2.82146931850929
"15804",2.72846867064541
"15805",2.88010538985449
"15806",2.73511035125486
"15807",2.75648308966705
"15808",2.85967408928963
"15809",2.72927072901897
"15810",2.83146868110655
"15811",2.73048791925911
"15812",2.7890789462678
"15813",2.75697970720737
"15814",2.81492217719615
"15815",2.76652692078284
"15816",2.77478748472845
"15817",2.78987793862449
"15818",2.81962512984747
"15819",2.74096098691194
"15820",2.76450255623873
"15821",2.81252849961532
"15822",2.78549297592673
"15823",2.83500175152052
"15824",2.80532248695003
"15825",2.80770392221644
"15826",2.74705794167946
"15827",2.74718029761145
"15828",2.78291631442632
"15829",2.76589521705361
"15830",2.78810858269499
"15831",2.80701318540378
"15832",2.76836968601236
"15833",2.83410585607769
"15834",2.78148309561865
"15835",2.74424449646178
"15836",2.84640134780948
"15837",2.7994001134987
"15838",2.77098274091659
"15839",2.76159140833206
"15840",2.78378358900281
"15841",2.79113788717341
"15842",2.76603510894853
"15843",2.75824694438619
"15844",2.74035175055144
"15845",2.77628974368262
"15846",2.80060695296887
"15847",2.77325899203444
"15848",2.79637324429049
"15849",2.81083258197516
"15850",2.71503755621163
"15851",2.79850403296854
"15852",2.72602185301364
"15853",2.80176687692588
"15854",2.7538419009372
"15855",2.83879014223557
"15856",2.82221902181459
"15857",2.80900226410006
"15858",2.793567117466
"15859",2.81355057597285
"15860",2.76659844330333
"15861",2.81029586343333
"15862",2.82858183953602
"15863",2.75049260401819
"15864",2.80877435066001
"15865",2.8037589795951
"15866",2.75824955334083
"15867",2.81386560522418
"15868",2.73226118513931
"15869",2.79607042492865
"15870",2.75608258415443
"15871",2.77300583493356
"15872",2.87301748977281
"15873",2.7784016536065
"15874",2.7584282146977
"15875",2.79454698778143
"15876",2.79122385154148
"15877",2.75734749241729
"15878",2.75501160065838
"15879",2.76032816303238
"15880",2.77318058056136
"15881",2.76886709404603
"15882",2.79095633206585
"15883",2.77728187145148
"15884",2.78461178751043
"15885",2.79569776059567
"15886",2.81070159298926
"15887",2.77318162095175
"15888",2.83330899229339
"15889",2.80082504300119
"15890",2.76759162953875
"15891",2.73992675564005
"15892",2.76969867266842
"15893",2.76461459624846
"15894",2.77783199853932
"15895",2.8179437658239
"15896",2.78871522262594
"15897",2.83923899078294
"15898",2.78588667359656
"15899",2.8632656076926
"15900",2.78350997486983
"15901",2.7806940046857
"15902",2.77078981674267
"15903",2.78896201383652
"15904",2.76099579099702
"15905",2.78041736429072
"15906",2.77956594047329
"15907",2.72399774791051
"15908",2.79486482017526
"15909",2.74314744663459
"15910",2.78255562310304
"15911",2.70747522147431
"15912",2.77692162925379
"15913",2.75897776339602
"15914",2.79953763381204
"15915",2.814413405111
"15916",2.69681015168193
"15917",2.82141531568257
"15918",2.72361066721665
"15919",2.83350516916357
"15920",2.76892887709287
"15921",2.78303438879929
"15922",2.76355824173061
"15923",2.81010212063715
"15924",2.77251823841026
"15925",2.78993437778406
"15926",2.78193091669261
"15927",2.80806250709248
"15928",2.78344596837809
"15929",2.76450969621184
"15930",2.80545717395845
"15931",2.77719760478643
"15932",2.75992135806469
"15933",2.78982114314774
"15934",2.79847239752947
"15935",2.78579864521336
"15936",2.80154542102661
"15937",2.75327868393965
"15938",2.80777913891725
"15939",2.79490257213177
"15940",2.79375800127855
"15941",2.7626887041612
"15942",2.86376429311779
"15943",2.75715857001857
"15944",2.82596586525908
"15945",2.75463190585932
"15946",2.78532675406701
"15947",2.73985365023154
"15948",2.78755146799529
"15949",2.82919433621665
"15950",2.73080979200993
"15951",2.78659943608881
"15952",2.80799248757504
"15953",2.75118210830582
"15954",2.81995853346121
"15955",2.81823124793113
"15956",2.80561866456588
"15957",2.75574336746254
"15958",2.75689017437658
"15959",2.77194604193726
"15960",2.71044517859692
"15961",2.8012266883857
"15962",2.8004309308164
"15963",2.76753138683254
"15964",2.77782992804853
"15965",2.76938545954149
"15966",2.78612038091125
"15967",2.74791680413822
"15968",2.79203070637685
"15969",2.77236121876832
"15970",2.78986832997742
"15971",2.77264173022042
"15972",2.74699034654144
"15973",2.78102713927309
"15974",2.81255022969533
"15975",2.78005982691715
"15976",2.7439318432618
"15977",2.80353267544928
"15978",2.79698347306055
"15979",2.80751837149073
"15980",2.75070301716686
"15981",2.82029921452016
"15982",2.74584069690727
"15983",2.79115264296838
"15984",2.80752153725845
"15985",2.72419126224283
"15986",2.80988561500756
"15987",2.730827057407
"15988",2.75882687030601
"15989",2.77257598236294
"15990",2.79950527162877
"15991",2.83960196298364
"15992",2.78826463259816
"15993",2.762380987112
"15994",2.87870858297858
"15995",2.71885095460469
"15996",2.7892063779575
"15997",2.76331540052837
"15998",2.79035211161023
"15999",2.78043737456814
"16000",2.75834976104877
"16001",2.78294548165103
"16002",2.83830261394662
"16003",2.79559988118647
"16004",2.80273800433474
"16005",2.79432452365348
"16006",2.74488808024419
"16007",2.85888902068165
"16008",2.79742816408846
"16009",2.77579591442692
"16010",2.76282290633257
"16011",2.80262774628725
"16012",2.78532004177855
"16013",2.78477833841596
"16014",2.80818180086401
"16015",2.74426351954386
"16016",2.86797199613988
"16017",2.8059118774908
"16018",2.79812177800476
"16019",2.78843736378931
"16020",2.79723223413428
"16021",2.78369794721479
"16022",2.78515889558149
"16023",2.79406486648761
"16024",2.86100503662508
"16025",2.79652762689456
"16026",2.80941085091286
"16027",2.79136357797593
"16028",2.82182316336989
"16029",2.8278100978208
"16030",2.79704266286083
"16031",2.79563045928027
"16032",2.71783981542952
"16033",2.80410273493329
"16034",2.79446208908585
"16035",2.77424226345843
"16036",2.74740678087757
"16037",2.77808094802026
"16038",2.80630027818481
"16039",2.74680395144295
"16040",2.77358434941664
"16041",2.81494920708806
"16042",2.77307776192753
"16043",2.7879360484808
"16044",2.81547907496988
"16045",2.76977023911488
"16046",2.79997655496458
"16047",2.76645979563755
"16048",2.76699653745525
"16049",2.82312645323951
"16050",2.75287702842597
"16051",2.80320367922169
"16052",2.78543833761777
"16053",2.82753835448328
"16054",2.79827497811736
"16055",2.78410560987637
"16056",2.68842236829836
"16057",2.8192404309971
"16058",2.74032188098019
"16059",2.78481976826148
"16060",2.75005086496997
"16061",2.73962215223067
"16062",2.79971104765521
"16063",2.77587426024519
"16064",2.81224176452837
"16065",2.81124181470996
"16066",2.7710417430423
"16067",2.75198943233197
"16068",2.79944100973237
"16069",2.7710959709658
"16070",2.8004774320666
"16071",2.80183899540983
"16072",2.83609077419131
"16073",2.79684592339995
"16074",2.78732757882322
"16075",2.77967905308768
"16076",2.80620113426447
"16077",2.7943702578339
"16078",2.82998690428782
"16079",2.74957850298645
"16080",2.83588873571288
"16081",2.76103038469247
"16082",2.77327566785253
"16083",2.75709774814426
"16084",2.80371517509604
"16085",2.75312288927609
"16086",2.7546733130315
"16087",2.84963674176162
"16088",2.81023024568113
"16089",2.8034099125326
"16090",2.84661333932773
"16091",2.76279186838427
"16092",2.80006046486248
"16093",2.79480190893041
"16094",2.79942958515166
"16095",2.81514630027078
"16096",2.77455798654154
"16097",2.80840566163708
"16098",2.79650261349571
"16099",2.77941257097215
"16100",2.81775941659591
"16101",2.80112020198238
"16102",2.72527037952239
"16103",2.81062501865399
"16104",2.75042034744214
"16105",2.82698609969737
"16106",2.7265398489908
"16107",2.77171120038666
"16108",2.80827306820559
"16109",2.73412441049669
"16110",2.82043923513593
"16111",2.764562845381
"16112",2.78814102849243
"16113",2.77374070178081
"16114",2.804665377233
"16115",2.7926273685085
"16116",2.78671027974038
"16117",2.74507341055689
"16118",2.76922701833891
"16119",2.73598498391011
"16120",2.81546937932209
"16121",2.80487835110109
"16122",2.79077778746389
"16123",2.78973380978499
"16124",2.80699702106969
"16125",2.84285298307883
"16126",2.77619771132827
"16127",2.77691563743179
"16128",2.76236002768127
"16129",2.83307114458559
"16130",2.78603198447832
"16131",2.8026775311811
"16132",2.80554465872973
"16133",2.8146365518667
"16134",2.78506412150569
"16135",2.85331609407225
"16136",2.77133499381738
"16137",2.83635075461978
"16138",2.77120178646626
"16139",2.81158779642686
"16140",2.80381523430253
"16141",2.79231250909379
"16142",2.79070295466611
"16143",2.79327442880473
"16144",2.78816933823083
"16145",2.85525363033977
"16146",2.7602227952672
"16147",2.76160477888083
"16148",2.76785107727232
"16149",2.8475869276058
"16150",2.77862327716828
"16151",2.77251421167174
"16152",2.79668948963937
"16153",2.78486157539668
"16154",2.85315819999443
"16155",2.76148394965417
"16156",2.77547067802824
"16157",2.855027733514
"16158",2.80331644263745
"16159",2.82504637031039
"16160",2.77741605016351
"16161",2.80920015920948
"16162",2.7974044034288
"16163",2.79934939871683
"16164",2.77548929227468
"16165",2.78630361288632
"16166",2.72170855650188
"16167",2.84762845262775
"16168",2.77527473998888
"16169",2.76078716538136
"16170",2.8030376575176
"16171",2.77149965055896
"16172",2.79267941771123
"16173",2.80087949707323
"16174",2.83854530062547
"16175",2.7832760359718
"16176",2.82213525624134
"16177",2.80135567435534
"16178",2.79625616971796
"16179",2.75673392679693
"16180",2.82916783261638
"16181",2.7608448346242
"16182",2.8081922012865
"16183",2.7874314977076
"16184",2.77172149527345
"16185",2.81399302031092
"16186",2.80005278082944
"16187",2.78750011073454
"16188",2.76792774084174
"16189",2.81961627223026
"16190",2.77131662742292
"16191",2.78610642440094
"16192",2.80506556080489
"16193",2.77134518797466
"16194",2.81759781013548
"16195",2.76731565854104
"16196",2.81732544992109
"16197",2.77582663550251
"16198",2.7997503756624
"16199",2.79225493129894
"16200",2.8206391134531
"16201",2.73959323944507
"16202",2.76709124604768
"16203",2.78080591926286
"16204",2.78232126268351
"16205",2.80153358711527
"16206",2.76751612127497
"16207",2.75030584123826
"16208",2.79542862995711
"16209",2.77381777797474
"16210",2.75153326599663
"16211",2.80576302956372
"16212",2.80209408012223
"16213",2.79524882193226
"16214",2.77274373734241
"16215",2.78383678978828
"16216",2.79622142030871
"16217",2.81127838100727
"16218",2.76313708730634
"16219",2.86543613015529
"16220",2.75589312686756
"16221",2.80992455159455
"16222",2.83389553476178
"16223",2.76803816630336
"16224",2.76179380889787
"16225",2.83415931487358
"16226",2.80902767956052
"16227",2.84598902934985
"16228",2.76583882074889
"16229",2.82010976621295
"16230",2.75939762515414
"16231",2.8392900866013
"16232",2.79313130821434
"16233",2.82765831070664
"16234",2.72804742705937
"16235",2.79894586667056
"16236",2.80468991638232
"16237",2.79523169428199
"16238",2.82552016346154
"16239",2.76002400939623
"16240",2.85198134405614
"16241",2.78222126998041
"16242",2.78977519585237
"16243",2.75942804931532
"16244",2.7556868911964
"16245",2.78475723010874
"16246",2.76955089232704
"16247",2.79822895188118
"16248",2.83498633032971
"16249",2.79052683946476
"16250",2.78573055977102
"16251",2.76038782180477
"16252",2.77942782193277
"16253",2.84592627042066
"16254",2.77293084789126
"16255",2.80202147537469
"16256",2.82794784379083
"16257",2.80115993750816
"16258",2.75117823260732
"16259",2.82879768591791
"16260",2.78418181605364
"16261",2.80148529858575
"16262",2.80814816884133
"16263",2.80141771074052
"16264",2.81253612870751
"16265",2.78067761505601
"16266",2.82587052401567
"16267",2.84333498944273
"16268",2.8087346721038
"16269",2.74919477923389
"16270",2.80818915274865
"16271",2.79393883379465
"16272",2.75421534765259
"16273",2.76393681580836
"16274",2.77692368400281
"16275",2.77696400120356
"16276",2.73379146571978
"16277",2.71641418457744
"16278",2.7747353979847
"16279",2.72798516459565
"16280",2.78763504920986
"16281",2.75190630744523
"16282",2.77781625365395
"16283",2.82435393129659
"16284",2.75711687877548
"16285",2.77965334269808
"16286",2.7503734650412
"16287",2.80816177617308
"16288",2.75968146281837
"16289",2.7801907126518
"16290",2.82946800346835
"16291",2.7926609625023
"16292",2.78622136555089
"16293",2.75226822942406
"16294",2.82898550853465
"16295",2.75491332016934
"16296",2.76368446919027
"16297",2.7609375441946
"16298",2.8027516302314
"16299",2.77135221823863
"16300",2.80922428593802
"16301",2.69909438832269
"16302",2.84093297354332
"16303",2.75675069811686
"16304",2.80955177973023
"16305",2.73287544136479
"16306",2.7712950616951
"16307",2.78620548881826
"16308",2.77660721137637
"16309",2.78314888233008
"16310",2.82532550048545
"16311",2.75379414420909
"16312",2.8284141459832
"16313",2.81727801410961
"16314",2.8089121721068
"16315",2.78072875085325
"16316",2.78765613940153
"16317",2.81820187407976
"16318",2.77291061097105
"16319",2.73938497612785
"16320",2.82989096925337
"16321",2.72867195080234
"16322",2.84654364267664
"16323",2.7618770317891
"16324",2.81155753650084
"16325",2.74967785021233
"16326",2.7521286703407
"16327",2.8158767637485
"16328",2.76627605196455
"16329",2.80147066806201
"16330",2.77027542969883
"16331",2.7844228220013
"16332",2.85048594523821
"16333",2.76999073453872
"16334",2.80768545816634
"16335",2.79683419437007
"16336",2.81033000470556
"16337",2.74060659545275
"16338",2.75151884242304
"16339",2.83235927470681
"16340",2.7394760114537
"16341",2.78056494385196
"16342",2.76446250055023
"16343",2.83019542605878
"16344",2.76513167927729
"16345",2.75657625947452
"16346",2.82090464985927
"16347",2.83606519651442
"16348",2.81290328420452
"16349",2.81994969813649
"16350",2.76732267715381
"16351",2.82137775429185
"16352",2.84932953788996
"16353",2.75151264758744
"16354",2.79236690791137
"16355",2.78353738033677
"16356",2.8130430995984
"16357",2.74725782215073
"16358",2.77931438029241
"16359",2.79008809168929
"16360",2.78395768686129
"16361",2.7911928668877
"16362",2.76057846905297
"16363",2.77518082605047
"16364",2.78195708110778
"16365",2.73459873630011
"16366",2.82518181832998
"16367",2.79816416646483
"16368",2.8035199656808
"16369",2.75706404490167
"16370",2.77639829688669
"16371",2.78127958587503
"16372",2.76303203776829
"16373",2.81130232152245
"16374",2.77166746896375
"16375",2.79302612260854
"16376",2.75311467216193
