"","sigma_col[, 1]"
"9838",-0.297483941334465
"9839",-0.217640415472504
"9840",-0.28839830269616
"9841",-0.297700053418863
"9842",-0.235996909559579
"9843",-0.263201948226309
"9844",-0.271132447559694
"9845",-0.293560785556369
"9846",-0.244406148253867
"9847",-0.305844952647255
"9848",-0.304466360372258
"9849",-0.212985491576268
"9850",-0.320505233903738
"9851",-0.224320211620005
"9852",-0.28943990112934
"9853",-0.202085950366952
"9854",-0.272038282768374
"9855",-0.295452193360805
"9856",-0.305532309656296
"9857",-0.316549671983723
"9858",-0.309303153463414
"9859",-0.306270644629936
"9860",-0.332180128478426
"9861",-0.268446242354126
"9862",-0.224452597771489
"9863",-0.342114611377502
"9864",-0.288360065161625
"9865",-0.291635134392674
"9866",-0.275111716473466
"9867",-0.308515316332487
"9868",-0.256332792656473
"9869",-0.241967177191218
"9870",-0.198078372882751
"9871",-0.249797405691197
"9872",-0.263973359332246
"9873",-0.323710874134827
"9874",-0.266097525210933
"9875",-0.337026741138884
"9876",-0.240813251880007
"9877",-0.316446106916457
"9878",-0.240509531429719
"9879",-0.325830035376444
"9880",-0.237105910821215
"9881",-0.206148930734106
"9882",-0.256174377931302
"9883",-0.206162751706484
"9884",-0.331422376369076
"9885",-0.259349531757967
"9886",-0.316892547181552
"9887",-0.314650160435441
"9888",-0.245190066076656
"9889",-0.313438548674905
"9890",-0.250905952431416
"9891",-0.280575969146359
"9892",-0.278452299102087
"9893",-0.253020234326073
"9894",-0.269256015024621
"9895",-0.286366410931787
"9896",-0.33634264568505
"9897",-0.204119659414019
"9898",-0.327226617466666
"9899",-0.249201567301575
"9900",-0.302100931694386
"9901",-0.266120222185433
"9902",-0.257167726015996
"9903",-0.294668142572563
"9904",-0.296276904117555
"9905",-0.280260717528462
"9906",-0.23009711275796
"9907",-0.276589969823292
"9908",-0.25012926499736
"9909",-0.29481476320444
"9910",-0.297967614738214
"9911",-0.322030230412955
"9912",-0.381919495618993
"9913",-0.284143777808596
"9914",-0.287736517985283
"9915",-0.377582493944127
"9916",-0.272445236031605
"9917",-0.27703260536827
"9918",-0.264823693196848
"9919",-0.284171233140986
"9920",-0.220003961653911
"9921",-0.306992832043559
"9922",-0.282258722592966
"9923",-0.36030137780185
"9924",-0.237063910749871
"9925",-0.302802171144769
"9926",-0.310995907314725
"9927",-0.3306957701096
"9928",-0.26000928609562
"9929",-0.325948499903516
"9930",-0.283988694189289
"9931",-0.321578673717497
"9932",-0.31479147144558
"9933",-0.307683313871423
"9934",-0.288699441786951
"9935",-0.294355012466378
"9936",-0.240287010573214
"9937",-0.323034152894621
"9938",-0.252262755869279
"9939",-0.312996899749757
"9940",-0.284582570400941
"9941",-0.238102052515188
"9942",-0.288522269088306
"9943",-0.240601218488657
"9944",-0.279818828519726
"9945",-0.260984332330914
"9946",-0.242700911917345
"9947",-0.274005435108211
"9948",-0.254938227503169
"9949",-0.223841104710618
"9950",-0.26899016444844
"9951",-0.253917709671559
"9952",-0.252534694203387
"9953",-0.281175247890924
"9954",-0.234382611483005
"9955",-0.325905491402259
"9956",-0.31164198762487
"9957",-0.28335278797457
"9958",-0.327535315260025
"9959",-0.290765562140103
"9960",-0.31457202259155
"9961",-0.278022013399356
"9962",-0.251890106389661
"9963",-0.301452494627967
"9964",-0.323115216321366
"9965",-0.267661714967431
"9966",-0.256052598598903
"9967",-0.166234120586863
"9968",-0.34490932631641
"9969",-0.194216729804865
"9970",-0.195517809547695
"9971",-0.296759667813117
"9972",-0.21274060326571
"9973",-0.217744623031752
"9974",-0.289883712801665
"9975",-0.21263844931672
"9976",-0.196041359161018
"9977",-0.259291868679619
"9978",-0.174701940091357
"9979",-0.210360440715339
"9980",-0.240578326768152
"9981",-0.191619514926363
"9982",-0.197321500487226
"9983",-0.261310912088736
"9984",-0.158580297658753
"9985",-0.30781946930213
"9986",-0.213391504512524
"9987",-0.200076074042857
"9988",-0.284592814333672
"9989",-0.325317094884365
"9990",-0.260217999495777
"9991",-0.276293565536587
"9992",-0.207338535647488
"9993",-0.347670949932312
"9994",-0.197333532363166
"9995",-0.295644426940432
"9996",-0.227889218137384
"9997",-0.215000030417572
"9998",-0.291224118799482
"9999",-0.214710637653126
"10000",-0.280753285417281
"10001",-0.202180352847563
"10002",-0.296188490195547
"10003",-0.227984383231798
"10004",-0.264885523965341
"10005",-0.27133598625632
"10006",-0.195007671476958
"10007",-0.252972881190802
"10008",-0.200023988534892
"10009",-0.24737840561287
"10010",-0.259650151754889
"10011",-0.149805743157013
"10012",-0.245446277708985
"10013",-0.138807199586655
"10014",-0.315663531432218
"10015",-0.21750169585086
"10016",-0.290831675656278
"10017",-0.268461893468375
"10018",-0.228115905949561
"10019",-0.295701737188717
"10020",-0.240107705293508
"10021",-0.243996348360335
"10022",-0.269828498444246
"10023",-0.234557668369451
"10024",-0.309714998255821
"10025",-0.24764338249742
"10026",-0.2608456341125
"10027",-0.292913747807728
"10028",-0.281282898010517
"10029",-0.218786200448443
"10030",-0.260698214966051
"10031",-0.232902163808968
"10032",-0.249342614927096
"10033",-0.257702988289229
"10034",-0.245732893470717
"10035",-0.183519318971638
"10036",-0.235686826698628
"10037",-0.220565933956581
"10038",-0.237053398074341
"10039",-0.140496992335218
"10040",-0.212716641831793
"10041",-0.260826909430648
"10042",-0.209392915981576
"10043",-0.234199811382411
"10044",-0.188415454236399
"10045",-0.195283174488974
"10046",-0.189983738414943
"10047",-0.240708406886487
"10048",-0.228757068218329
"10049",-0.211028519285223
"10050",-0.219453316529471
"10051",-0.245151151667799
"10052",-0.268460764942838
"10053",-0.241560700409696
"10054",-0.287231834680607
"10055",-0.184387707016877
"10056",-0.31196622285347
"10057",-0.257966195447817
"10058",-0.264908039378251
"10059",-0.284785204698287
"10060",-0.272704481299696
"10061",-0.182615590888564
"10062",-0.27454039840738
"10063",-0.226197850560867
"10064",-0.319440846666728
"10065",-0.173723807752467
"10066",-0.257987519095053
"10067",-0.203269846273033
"10068",-0.288695486143631
"10069",-0.238508764169034
"10070",-0.300855493450904
"10071",-0.298394288874441
"10072",-0.290004269052941
"10073",-0.259378076144857
"10074",-0.316294445897289
"10075",-0.231174571238086
"10076",-0.32478927992464
"10077",-0.226854958285582
"10078",-0.292509805082405
"10079",-0.282866454655684
"10080",-0.20983425073059
"10081",-0.245923475782307
"10082",-0.244736312818191
"10083",-0.21615168754738
"10084",-0.267198487156857
"10085",-0.327006139822619
"10086",-0.207893651465244
"10087",-0.355488936219848
"10088",-0.224122949621524
"10089",-0.285887417197401
"10090",-0.200835214
"10091",-0.258396057000399
"10092",-0.332030351992097
"10093",-0.223105016566477
"10094",-0.227199745813995
"10095",-0.297409336197053
"10096",-0.289627460264682
"10097",-0.285937067984856
"10098",-0.275941899504201
"10099",-0.253251237043054
"10100",-0.286945785442158
"10101",-0.277840579751605
"10102",-0.283524253381273
"10103",-0.216988833035098
"10104",-0.308084080184445
"10105",-0.24497152725518
"10106",-0.318890941385948
"10107",-0.245914890588414
"10108",-0.246718792376767
"10109",-0.306138661198801
"10110",-0.286204656282307
"10111",-0.29662873816864
"10112",-0.213747653394431
"10113",-0.276117236113875
"10114",-0.306414054413171
"10115",-0.265131417781573
"10116",-0.298546887155217
"10117",-0.306361098604454
"10118",-0.313126545087193
"10119",-0.159908165371347
"10120",-0.332110377868795
"10121",-0.293382550279887
"10122",-0.262946049391772
"10123",-0.267921899682419
"10124",-0.287732408619754
"10125",-0.297548994788862
"10126",-0.281879367818596
"10127",-0.337896720876271
"10128",-0.289851236242172
"10129",-0.271356152214466
"10130",-0.267445626158299
"10131",-0.367993191933875
"10132",-0.270448302318809
"10133",-0.308134074591611
"10134",-0.296982649649118
"10135",-0.340103344881793
"10136",-0.242856771366758
"10137",-0.306953369674373
"10138",-0.23501191669519
"10139",-0.284038850154138
"10140",-0.237418451637711
"10141",-0.294620440763451
"10142",-0.220391008373619
"10143",-0.264885825153758
"10144",-0.298499469667391
"10145",-0.196405507302175
"10146",-0.28535617482555
"10147",-0.247240166983806
"10148",-0.362188511673533
"10149",-0.224522017198917
"10150",-0.261501420257937
"10151",-0.291064151609167
"10152",-0.341847113956749
"10153",-0.22894579116394
"10154",-0.270578188169957
"10155",-0.229024965851141
"10156",-0.283752288769415
"10157",-0.292763103997663
"10158",-0.276300161316601
"10159",-0.284336501257964
"10160",-0.292052574889724
"10161",-0.212597514861878
"10162",-0.373027046361331
"10163",-0.262617785878303
"10164",-0.295177558557445
"10165",-0.205279308663433
"10166",-0.273763639616806
"10167",-0.242683841785568
"10168",-0.280960121886843
"10169",-0.298900919412314
"10170",-0.359596833727116
"10171",-0.239667012394299
"10172",-0.272100474803629
"10173",-0.281602572149291
"10174",-0.28560277147014
"10175",-0.276601176260946
"10176",-0.332692291361867
"10177",-0.230417004016562
"10178",-0.281339029831897
"10179",-0.225480178122172
"10180",-0.263953642240762
"10181",-0.345616632968544
"10182",-0.228518383733552
"10183",-0.373611873017657
"10184",-0.200532367420211
"10185",-0.364247673210663
"10186",-0.255629998358679
"10187",-0.373788136648061
"10188",-0.337461658071918
"10189",-0.30518189149686
"10190",-0.332625371359624
"10191",-0.308813874765198
"10192",-0.318701024309651
"10193",-0.271215013821004
"10194",-0.345332520766039
"10195",-0.28486245288579
"10196",-0.267311943729353
"10197",-0.327950337413343
"10198",-0.225601128715554
"10199",-0.293146606281247
"10200",-0.219418841720403
"10201",-0.246332802471039
"10202",-0.211638892116536
"10203",-0.255139212363774
"10204",-0.279225619433973
"10205",-0.27189034889468
"10206",-0.201763010834871
"10207",-0.326217811072352
"10208",-0.25418923113353
"10209",-0.274154481662029
"10210",-0.279419184260397
"10211",-0.224897809080599
"10212",-0.302076898666183
"10213",-0.193202606192139
"10214",-0.22189443360418
"10215",-0.218521540046223
"10216",-0.220700103924439
"10217",-0.216163449743934
"10218",-0.217893318316951
"10219",-0.231167630296833
"10220",-0.254820720390934
"10221",-0.189564267042342
"10222",-0.23512922011487
"10223",-0.29956772944008
"10224",-0.257470149407631
"10225",-0.217095515257305
"10226",-0.249419218043789
"10227",-0.223483959537455
"10228",-0.251656438326426
"10229",-0.242890046715549
"10230",-0.248166228411763
"10231",-0.239688688447838
"10232",-0.250174253998441
"10233",-0.207717530406806
"10234",-0.209080964255821
"10235",-0.212227281525976
"10236",-0.239091402828595
"10237",-0.244459832744359
"10238",-0.301717699594217
"10239",-0.277381844685494
"10240",-0.205802284203143
"10241",-0.254958203839344
"10242",-0.198674251869107
"10243",-0.21971729563817
"10244",-0.295225704945253
"10245",-0.244761158641356
"10246",-0.345141777820704
"10247",-0.260822210293152
"10248",-0.246447122571783
"10249",-0.3249868241601
"10250",-0.252054809268434
"10251",-0.329536051623377
"10252",-0.232826369032885
"10253",-0.290224786415739
"10254",-0.301638292418685
"10255",-0.290878845894513
"10256",-0.235176183587328
"10257",-0.260458421139635
"10258",-0.250449088752572
"10259",-0.269094215469051
"10260",-0.211710395461615
"10261",-0.236468764274162
"10262",-0.280856325974054
"10263",-0.273534716420494
"10264",-0.18608300134305
"10265",-0.280758045982136
"10266",-0.224035618714401
"10267",-0.253054410728795
"10268",-0.308940394541492
"10269",-0.230818318368108
"10270",-0.293285227570618
"10271",-0.202268977894053
"10272",-0.255250160693841
"10273",-0.216825370091815
"10274",-0.250710566539446
"10275",-0.235688764147691
"10276",-0.167520014550237
"10277",-0.172681173789738
"10278",-0.308718542504622
"10279",-0.195563075342671
"10280",-0.242281045732965
"10281",-0.194803520074588
"10282",-0.262866685491891
"10283",-0.196045168039219
"10284",-0.276725544092775
"10285",-0.25035445242166
"10286",-0.264606513911231
"10287",-0.230401420276331
"10288",-0.312214287951864
"10289",-0.203272965486572
"10290",-0.277095068113536
"10291",-0.251697813083602
"10292",-0.231571220515591
"10293",-0.28368832781101
"10294",-0.265696414315115
"10295",-0.341227270891968
"10296",-0.237488978551425
"10297",-0.293615491773626
"10298",-0.280562277042905
"10299",-0.265000890221049
"10300",-0.255261559544217
"10301",-0.350519476141019
"10302",-0.190267944160813
"10303",-0.315380493289657
"10304",-0.263704112513911
"10305",-0.236609764213437
"10306",-0.161638498037345
"10307",-0.296604840878445
"10308",-0.250248839242751
"10309",-0.218066046912473
"10310",-0.28623223408193
"10311",-0.23164513781767
"10312",-0.268153362757093
"10313",-0.268736605964238
"10314",-0.2880094090617
"10315",-0.253125622399144
"10316",-0.251993389861179
"10317",-0.276922907379602
"10318",-0.302511408080816
"10319",-0.285407871587039
"10320",-0.29812475684569
"10321",-0.22100219169306
"10322",-0.35658738735704
"10323",-0.221039114702797
"10324",-0.315825319892565
"10325",-0.226599751073818
"10326",-0.279872042260408
"10327",-0.199317899903535
"10328",-0.319149632176525
"10329",-0.251446097373426
"10330",-0.236386434238934
"10331",-0.296241127798863
"10332",-0.266886460087131
"10333",-0.222217336715469
"10334",-0.311753494186663
"10335",-0.282702625518755
"10336",-0.274179137849608
"10337",-0.217742291044745
"10338",-0.254279945264611
"10339",-0.268270215762844
"10340",-0.283738605090105
"10341",-0.260967054644457
"10342",-0.295083501532386
"10343",-0.272423393704657
"10344",-0.275779334028488
"10345",-0.285999029799061
"10346",-0.218840818928049
"10347",-0.233903116602523
"10348",-0.238100419596889
"10349",-0.194951490211128
"10350",-0.273731042634521
"10351",-0.208393674203556
"10352",-0.286115977284708
"10353",-0.24348308199562
"10354",-0.18078131623502
"10355",-0.253663474647801
"10356",-0.211765391039307
"10357",-0.235116928207109
"10358",-0.206209678310163
"10359",-0.225235488837099
"10360",-0.216272376439093
"10361",-0.271744175047337
"10362",-0.213196735787988
"10363",-0.227279789341535
"10364",-0.163733577210891
"10365",-0.224612387250257
"10366",-0.248489475269586
"10367",-0.172641287985842
"10368",-0.211078953289357
"10369",-0.218818662505367
"10370",-0.303863887185947
"10371",-0.223597886180115
"10372",-0.21183683410908
"10373",-0.224046460257728
"10374",-0.172721220556604
"10375",-0.25984349138725
"10376",-0.223932296444631
"10377",-0.30497830161738
"10378",-0.191732092804391
"10379",-0.254195472098205
"10380",-0.259909862099272
"10381",-0.242180424221935
"10382",-0.298054341597014
"10383",-0.22358733794046
"10384",-0.274143639900704
"10385",-0.291221858145616
"10386",-0.264888343492118
"10387",-0.323022083288924
"10388",-0.297897267934747
"10389",-0.258492406581471
"10390",-0.243234714198006
"10391",-0.288504812156942
"10392",-0.263273885842419
"10393",-0.290547816772935
"10394",-0.214501648507482
"10395",-0.318134613612234
"10396",-0.183393211551854
"10397",-0.271776271608407
"10398",-0.254766411935903
"10399",-0.225320693890675
"10400",-0.28907219173371
"10401",-0.269923840039891
"10402",-0.286251880961957
"10403",-0.283621866573292
"10404",-0.267115420603416
"10405",-0.231362351514958
"10406",-0.256775649660371
"10407",-0.32905162883233
"10408",-0.222530310818311
"10409",-0.265695382281695
"10410",-0.258338472122519
"10411",-0.268071798874557
"10412",-0.355500560488242
"10413",-0.256728216909097
"10414",-0.295246446779264
"10415",-0.268832841507979
"10416",-0.303714552449067
"10417",-0.248309021882732
"10418",-0.316841428131031
"10419",-0.238275274807372
"10420",-0.349886307953525
